-1.741441243252559001e+00,1.349783164087169585e+00,-7.032913345947112704e-01,1.162806506605521539e+00,8.666501400112733844e-01,-1.696171997070299753e+00,-6.258284814279614361e-01,-5.355837099046728556e-01,-1.618913429264418891e-01,-1.226760296786286952e+00
1.288234122993947572e-02,8.901626151964036060e-01,-1.159165314636349198e+00,2.265496945233159476e+00,3.488038012132315124e+00,-3.106381133082461998e-01,-8.768604078597456164e-01,7.795471787293416499e-01,-1.935388322579406906e-01,5.475685448733289551e-01
-1.696916111762672985e+00,1.977091148248099284e+00,-1.660962835645214852e+00,-1.000558101046744142e+00,-1.117848627120384464e+00,2.768119254448890842e-01,-1.284570661718390960e+00,-4.235953087838587733e-02,1.669884345964615102e+00,-1.610850419370323916e+00
-1.141496147750305168e+00,6.311833906062069843e-02,-1.439266332809663318e-01,2.477540263232366868e+00,1.806582542876107311e-01,9.478467543751061264e-01,9.864636328794196274e-02,-1.510664174844703611e+00,5.734161903997485599e-01,1.003454398011577098e+00
-2.538919377757030027e+00,1.543440651791137652e+00,1.142389875499965068e-01,2.961798867492840159e+00,6.787599652030873454e-01,-6.099083140840722006e-02,3.071651346569289620e-01,1.822392511295202189e+00,-6.054177480161555547e-01,1.828015341520016435e+00
-2.579821352529145351e+00,1.170636146033938729e+00,3.095835125685342248e-01,2.669634860217094730e+00,5.957349408229126730e-01,1.641788308636039639e+00,-1.325293279931214263e+00,1.235409894214099941e-01,6.693232845293022037e-02,1.293410425148528997e+00
-2.062898237227883236e+00,1.885264225925067372e+00,-3.820473737616213450e-01,3.810578076176561968e+00,8.407941774731949591e-01,1.169078966564270239e+00,1.510159419755966237e+00,-1.619323337733530543e+00,1.377155713687813421e+00,5.679165016669079913e-01
-3.968852703436274165e-01,1.135145746539203193e+00,-2.118161819130183421e+00,-2.516678603782254608e+00,1.368356021931614208e+00,-1.838672925642872880e+00,1.313082590043442410e+00,-1.107092175871735806e+00,7.729588615990822253e-01,-5.860818849876662240e-01
-1.698334602947173089e+00,9.105057443382300608e-01,-2.183514520273825976e-01,2.916612679222457150e+00,3.965008552295139488e-01,-2.058396306644984242e-01,4.436039965191485579e-01,-2.096983919818949105e-01,-1.452172742245783743e+00,3.058028499455842653e-01
-8.960963106118637889e-01,4.622042473092747850e-01,-8.272859683707626255e-01,3.204691965441185397e-01,1.060161708597376462e+00,-1.152519979662010252e+00,5.443555599003372381e-01,-1.252269817589099832e+00,1.393335423612921120e-01,3.642078995201961100e-01
-1.459413221256095516e+00,-4.078654996010993017e-01,2.905805855787404468e-01,1.399872294496946612e+00,1.235793936967253259e-01,2.013717346368233851e+00,-1.937597409419277827e+00,3.161602003964772978e-01,-1.260336219725050055e+00,4.786129105603375566e-01
-5.235843747134057979e-01,2.663266282050763545e-01,-1.003576858691339835e+00,1.122022060532850141e-01,4.793877775710778666e-01,-1.122477647352290719e-01,7.691809040720403168e-01,1.416185686325866389e+00,-3.374639981268779954e-01,-1.337014051059074761e-02
-2.178123325381698727e+00,9.092502589046262962e-01,-4.865045738724937952e-02,1.914042996206374969e+00,-4.008671401003380819e-01,9.041422843285503719e-01,-5.291411425830232496e-01,4.031643000787583087e-01,8.388589407816180454e-01,-1.076187849417962417e+00
5.570409108996865477e-01,2.009695366545913409e+00,-2.856302349432782606e+00,-4.042346522441100376e-01,2.225163366138854570e+00,-1.524972544214400871e+00,1.757129134512355750e-01,8.767262592344914340e-01,-1.504966866291396199e+00,4.910938093207027344e-01
8.054938048733244482e-01,7.409100396349558304e-01,-1.899963548150049863e+00,1.123357644262410249e+00,2.564110963682510569e+00,-3.653927065657884277e-01,-1.716035430876618195e-01,1.031659055821307902e+00,1.405045335320928290e-01,-8.550847628858783134e-01
-1.450505181620309392e+00,1.276380114907532226e+00,-1.101718263660326880e+00,-3.061131230354185995e-02,5.850570080320760535e-01,-1.225497532834125824e-02,-2.336222320261848173e-01,-2.811496786924262414e-01,1.179335273916190419e+00,-6.546878805190199380e-01
-9.494073605742604505e-01,7.444075851231115593e-01,-4.820124821389182301e-01,3.018854856532593445e+00,1.509210309639744674e+00,-7.931123828888025917e-01,2.504535468999067871e-01,6.389125860178381799e-01,-1.338374418414544631e-01,-1.231551629760667455e+00
1.606301161726786830e+00,1.303412484044025321e+00,-2.980612971924260002e+00,-3.417738303171118375e-01,4.050565262957853463e+00,1.087464290016223883e-01,2.424254866120929552e+00,5.663132943199329361e-01,-1.662219943791583665e+00,-9.516455013339135682e-01
-2.327729579404572702e-01,7.168272595605836850e-01,-1.246883452871293541e+00,9.861638900506122241e-01,2.657707482516355579e+00,9.350069229319492303e-02,5.418270427264914035e-01,-6.956735567112438678e-01,2.164172929374712506e+00,5.378525330368729707e-01
-6.759007205274119023e-01,5.776938025304036994e-01,-5.767649487660868601e-01,2.466278668175747590e+00,1.854291360450362358e+00,3.326438661438503863e-01,1.256946846277600116e+00,2.456189311599763225e-01,-1.965461002176590810e+00,-3.942227139947447334e-01
-7.119260287150703803e-01,8.512393084317619874e-01,-1.212013547901596322e+00,3.507362033987183603e-01,1.682568852381629121e+00,-6.392866782525531422e-01,-3.373064373960015239e-01,1.140286289755548382e-01,6.925070536933050080e-01,-7.737633464288383722e-01
-1.867764945547923050e+00,1.960924090624789340e+00,-1.015034400456044317e+00,2.139285792709294531e-01,1.438438242412859669e+00,-7.652257592133577813e-01,-7.763974165319885434e-02,5.756703122442538012e-01,5.510339915164720326e-01,6.002933860781640707e-01
-2.750044848386579144e-02,3.317142653585647416e-01,-9.615232963793283183e-01,1.605294383965741867e+00,2.547002431400662736e+00,1.109558263278250356e+00,-3.609852554956634596e-01,1.120128630257340108e+00,3.345442465418944078e-01,1.578962880009212866e-01
-2.097841344732284341e+00,1.162846549384156436e+00,1.621573281670865008e-01,4.284851098252071111e+00,5.578474507459696419e-01,1.801444468744503258e+00,-3.187448534409808576e-01,-7.662656341882068123e-01,1.465150886768176619e+00,-4.485923403632277595e-02
-1.427324638182098315e+00,8.948537441546663418e-01,-9.199382263135504889e-01,1.689430746656681581e-01,-3.812980036533142325e-01,1.105298619166976692e+00,3.984775320050912284e-01,-1.752418924636575115e+00,2.810229618575511568e-01,6.246092117606539817e-01
-1.737381830837038788e+00,2.006900509893869700e-01,4.757519331367365822e-03,7.522138214894718011e-01,3.408364371566647844e-01,-7.254627259044714449e-02,6.233510473340710956e-01,1.192175386948464810e+00,1.471532221426775644e+00,7.919710444601256727e-01
-6.222862446826156191e-01,4.736803974228847025e-01,-7.725222142351682031e-01,1.441404450681605942e+00,2.361837239778229680e+00,-8.447571011295171850e-01,1.241444385464876843e-01,-7.139037107112000680e-01,-4.604227912124065347e-01,-4.756816554371042782e-01
-1.805563999945549947e+00,1.281365279561933690e+00,-5.889596671486057033e-01,1.580686768785848795e+00,1.725253086794378277e-01,-5.339895834459503637e-02,2.218795730087641527e-01,2.083893314367839533e+00,2.475150154096478483e-01,1.782746044978379407e+00
1.889162309852215227e+00,-6.055042031397637192e-01,-2.082035390623881987e+00,2.313429517292013848e-01,2.480579074881845258e+00,-1.348903793035603066e-02,7.679714999543232334e-01,-3.554917035945523440e-01,3.621202908856556435e-02,-7.166434138894739458e-01
-3.419169992827361337e+00,1.101453721176652412e+00,5.233800281457412495e-01,1.728492268291495160e+00,-2.471568409246180043e+00,6.927424983264619529e-01,-7.791339891265129936e-01,-2.974212613542047134e-01,2.203360846408324025e-01,4.349841692645626812e-01
-8.934599998873800075e-01,2.099948170489050803e+00,-1.959265420145003045e+00,-3.401003484815745548e-01,1.614609534668944857e+00,5.249035339414209744e-01,-4.737904621463643329e-01,-1.359320124725357015e+00,-2.259975674672218826e+00,-8.934810940078692365e-01
6.480541869117617537e-01,6.652004271124764001e-01,-2.139162817151509355e+00,-3.143479270910662926e-01,1.317515237984514087e+00,-6.567153032474649654e-01,-6.929903587341476046e-01,-8.416537208522983926e-01,4.606203676073666320e-01,-2.749021592795029001e-01
-1.615496945108231497e+00,5.758752819238391885e-01,-2.398647459261756820e-01,2.834796409151207008e+00,-1.091725406721063774e+00,-1.371530862502668979e-01,-7.862843723127858064e-01,1.631779369091443277e+00,-2.760257411988215059e-01,-2.351152817603315626e+00
-5.652649388476298498e-01,7.051625895064161931e-01,-8.464026775916551060e-01,2.037869076750911557e+00,1.459925307777965697e+00,-7.772335599636888137e-01,-1.328378380681843440e+00,-1.401197199333877208e+00,4.626928763661728450e-01,2.381686405996005007e+00
-2.479827364058668770e+00,1.688285330760137093e+00,-1.396032671052798158e-01,2.640164602452049092e+00,1.367499643056047098e-02,-1.208985822712254077e+00,-4.188674451250771202e-01,-7.853214187536764479e-01,-2.164551422493769195e+00,1.144581190102393231e+00
1.364242575766563270e-01,5.317801170502776120e-01,-1.837099319273672648e+00,-1.551408453662536768e+00,2.244509531134043279e+00,-9.505017962626417516e-01,7.641232149245451577e-01,1.319489770439328247e+00,-1.203246746459805117e-01,-1.054309546130632436e+00
-2.557402679613711705e+00,1.383765946672488312e+00,1.821136488850516599e-03,1.994856396802667353e+00,4.300990971434708321e-01,-2.758927524237527962e+00,6.597554177814543008e-01,2.143405511347149961e+00,-4.508769388376179243e-01,4.651074651821046624e-01
-6.707191336820021998e-01,8.118360977306495752e-01,-9.970296952941454238e-01,1.133541562608337605e+00,1.709825023154000867e+00,-3.877440161149435793e-01,-6.067355680424233455e-01,1.536558888226457364e+00,1.711568968081638442e-01,1.356321857776890578e-02
-7.873445636063063358e-01,9.512729458856750142e-02,-3.543604032319687125e-01,2.158284945988921955e+00,1.395395130612380630e+00,1.285218278760144883e-01,1.237851023721847632e-01,-1.612686577476980299e+00,-1.699062624362197849e-01,1.718791134703294254e+00
-1.511592333095042040e+00,9.320954817844260276e-01,-6.332002670392902210e-01,2.171144795818244599e+00,-1.248696266877364902e+00,7.952760660124087444e-01,-5.621861897470772362e-01,1.939502730777593886e-01,1.260307602431752994e+00,3.326231472388714305e-01
-9.017959103756499895e-01,-2.631462982543510964e-01,5.733102730806716174e-02,3.149373361664798754e+00,1.413859141506264905e+00,2.495994562448983434e+00,3.348724992192815275e-01,2.440851311736529916e-01,-1.081474542017547780e+00,-1.671210587554994964e+00
-1.356185785810486433e+00,4.482234951662293909e-01,-1.033327393926018356e+00,-1.105407709420435314e+00,-1.640555099870025124e+00,1.029451504586236688e+00,-3.955523002201815630e-01,-7.647819715512026439e-01,5.640015094912125271e-01,-6.139293076120537762e-01
-1.705428567914296423e+00,3.888210195407174607e-01,-3.927821417947696681e-02,1.567030982261451655e+00,5.491537128389321065e-01,7.056366125912166831e-01,2.410723263692794716e-01,-6.252645479450691379e-01,2.575959707726095949e-01,-1.476499899388751480e+00
1.259086717272741573e-01,8.482314142216444974e-01,-1.700136194837306380e+00,3.194040001881216506e-01,2.036132527949746862e+00,4.396305183334403566e-01,-5.134104624191121458e-01,-3.690652137628624291e-02,1.234064550076872546e+00,3.109393184057792844e-02
7.645989240526507302e-02,-1.915406950633484762e-01,-8.266596038660424250e-01,1.943293889134367625e+00,1.401028133261430053e+00,-6.546210377781312983e-01,9.864291169741258303e-01,-4.555740022527538652e-02,1.203282109479349771e+00,-7.458623286955364806e-01
-9.607514509934392821e-01,2.527989901894744929e-01,-1.068908831965917017e+00,-1.179332581749237274e+00,-2.291513580947017736e-01,-2.978456119870348529e-01,-9.822353025953018957e-01,-1.321825235273082155e+00,1.633568192869814806e-01,-6.249672366792912159e-01
-5.459350457591511940e-01,1.056341212730829149e+00,-1.312366478316550955e+00,1.324957155969281430e+00,1.107212164193930537e+00,-7.417124138333454075e-01,1.362227797464337087e-01,-1.059449426930080485e+00,-8.097393917732764734e-02,-5.245481819516922828e-01
-1.156726612221119943e+00,7.271978236827196795e-01,-6.257730714934954808e-01,1.460357559230436086e+00,1.397043910965605207e+00,1.838265848353862530e+00,-8.360715250252173103e-01,-1.359157886090095024e+00,-5.534931727535469248e-01,1.547365698878110374e-01
-6.811022015611520875e-01,5.053209665238768133e-01,-1.051988381142897833e+00,7.503261491569884756e-01,3.520752872572300296e-01,-8.778612751705602291e-01,-5.545231382123773090e-01,-1.275889164723877256e+00,-8.472755980335280324e-01,3.394901405262807370e-01
-1.193894731641508722e+00,1.165357447813252012e+00,-8.604212654397307425e-01,6.040787305175856492e-01,1.731241266806316181e+00,8.867839385230603666e-01,3.970008109545786201e-01,9.629596425463168297e-01,-7.972690030909897196e-02,6.448427960759656186e-01
-1.780053014361723918e+00,7.459676214204638001e-01,-9.498179731973421802e-02,1.162407953631898749e+00,1.640036875160117535e+00,4.046718508340267917e-01,-2.128299285521030246e-02,-2.438132559514680331e+00,-1.657105446765120282e-01,9.223550870561044723e-01
2.421114095592526994e-01,1.147566529464690843e+00,-2.511707376432454009e+00,-2.624472567865113515e+00,2.239896306916246527e+00,-8.054891463719712208e-01,1.817658689892473145e+00,8.265794684236413836e-01,1.518517692390644491e+00,1.763453269860341122e+00
-1.850760054600423921e+00,3.103394625647918348e-01,2.708020362093519484e-01,2.414131474955309109e+00,4.209569025535501163e-01,-2.100679593357992481e+00,9.573124041890850311e-01,2.478752676683826928e-01,1.182571833572609865e+00,9.785193398380082064e-01
2.247660382434730764e-01,1.731677444880734829e+00,-2.228315492464064018e+00,9.058849686206379426e-01,2.082159611288081802e+00,-5.731644277007729160e-01,-9.844460664262444372e-01,-9.941863534502241029e-01,1.693080978911503665e-01,-9.317142769363884192e-01
3.363071024125310338e-01,2.477720557310832961e-01,-1.345877395681089439e+00,1.355462185610717851e+00,2.450299600263590172e+00,-9.543631612511206397e-01,-6.126065242494670438e-01,3.264756832826087307e-01,-8.015694952427457887e-01,1.048546357138432805e+00
-6.377321152324615383e-01,9.110722759306330021e-01,-6.653100671134557498e-01,2.952349470279028054e+00,2.611000712500025855e+00,-7.815785221917778136e-01,1.367483459326907180e+00,-1.021425996679555137e+00,-2.009140888525519641e-01,1.025521058578315881e-01
-2.507012386806138693e+00,1.808795758202445647e+00,-7.588878742865530214e-01,2.576273040179766216e-01,-1.245052301242701720e+00,-9.636093841896099521e-01,-7.346326319510078084e-01,2.468834998275603876e-01,-4.661615990735024639e-01,-5.672651391975102042e-01
-7.624750201024261820e-01,2.038579497507292615e+00,-2.321595974975790178e+00,-1.384059736442232680e+00,2.594803609876974448e-01,-4.167720921029580694e-01,1.828022208054227715e-01,-8.394173585534070448e-01,1.663421147637920816e+00,-1.883645600120002150e+00
-1.843581156217980022e+00,1.448432969790152569e+00,-8.178639893077551681e-01,-3.058595139340192226e-02,1.230578893030777943e+00,3.907050718401425260e-02,-1.487848449518742455e-01,-3.561755694487760415e-01,-1.401371993649687564e+00,6.198907213790116888e-01
-2.588187711969088589e+00,1.453400521790776834e+00,-2.241983979867130383e-01,3.425490547308162048e-01,7.756943769323487725e-01,-1.671563832537807270e+00,5.220121193072331245e-01,-1.027402908303956947e-01,-5.389942393258931874e-01,-1.278385829805368745e+00
3.398496579548158092e-01,2.032938624312943254e-01,-1.475283308602707066e+00,7.063505228851076900e-01,1.851771298518703368e+00,-7.213203241664402077e-01,-2.351311157591766232e+00,6.171728021042728329e-01,1.380944121989346740e-01,5.125414846423139714e-01
-5.950110611534775718e-01,1.531957652625738131e+00,-1.501308177236055919e+00,1.104080548295395703e+00,1.943663285337657420e+00,-1.201119874864424286e+00,-5.964149899072056504e-01,5.951352832409404492e-01,2.339069668537749336e-01,1.100631415361274401e+00
-2.710141717490179847e-01,6.041167214556011356e-01,-1.583872114545801235e+00,-7.886391772239573772e-01,8.274814539494812493e-01,4.247358160108570813e-01,3.372429465727354025e-01,1.389364704440292642e-01,1.405943713285195740e+00,-4.783534197398298660e-01
-1.580118453907938925e+00,8.582401894865843150e-01,-2.667941200742076635e-01,1.825223128173902865e+00,1.305070325207564386e+00,-6.449186383198352024e-01,1.315003381243257281e-02,-3.747599689535000694e-02,-2.436141413214424067e-01,8.794044165879504327e-01
-2.356579392389743788e+00,1.931443577225311792e+00,-9.039258981560801542e-01,8.715533374738793082e-01,-9.989869578464847244e-01,3.872634759274159455e-01,-5.042549732141282659e-01,2.157701429689973693e+00,-5.692856686840538361e-01,5.889863832362467466e-01
-8.415164935196933760e-01,8.353079996486999503e-01,-1.211726455403263847e+00,-9.244198649928268008e-01,1.977220301509323708e+00,-8.519099644048738762e-01,-5.406210072187613846e-01,-3.512584465362322272e-01,1.859205791428565568e+00,1.071278474685972010e-01
-1.661897976947376510e+00,1.004450644304112350e+00,-1.084632774752319229e+00,-7.975459944044271943e-01,-4.530496400662089584e-01,1.881214964167662318e-01,-1.438777349536353833e+00,2.278479060605307915e-01,-1.030171840315109000e+00,-6.761962199168615184e-01
-1.491650083743611743e+00,-3.605671280982274407e-01,4.710836705503669286e-01,2.105501241921170941e+00,6.664937178492859049e-01,4.439955770193982909e-01,-4.711591189813225666e-01,1.513439870078403526e+00,1.292071086753592946e+00,1.850506544927822961e-01
-2.280509377455526288e+00,1.091447974507522511e+00,-6.805889945002399077e-01,-5.753167748666141446e-01,-1.782977175382201906e+00,7.243496402225746422e-02,-1.809644266940156065e-01,3.238141037043453796e-01,4.700443799929779898e-01,-2.543262112616853643e-01
-1.609790030771407476e+00,2.233365556306928124e+00,-1.548279974273727433e+00,-6.299699420600823885e-02,8.862039946594287843e-01,-1.164221343703471634e+00,2.567294396978628823e-01,1.768714819662251803e-01,-6.741221784273419004e-01,-5.440258083364327840e-02
-8.774281385004224498e-01,1.058693961310759324e+00,-7.025470989509357000e-01,1.934552846394244074e+00,2.286109364253392506e+00,-8.167593067783271987e-01,6.026630287247964901e-01,1.571673596570594689e-01,1.848359132331979238e-01,7.246238244741421974e-01
-1.249376698969581145e+00,1.528981966584339380e+00,-7.296921443997619328e-01,2.941545802352361960e+00,1.440072326855216911e+00,2.191634136593477944e+00,3.952924227156009301e-02,5.885300155432839908e-01,1.086236517395448020e+00,-9.334515442889324000e-02
1.219824187006772753e-01,1.525480877537654489e+00,-2.598959151687344260e+00,-1.458772904620456945e+00,2.550372549199899641e-01,8.974225427830347934e-01,1.254604909326490825e+00,1.241709678448029569e-02,2.841767344627423419e+00,-1.747250016410554885e+00
-1.821032325218746140e+00,5.262329546126115476e-01,-2.513397591290374988e-01,8.682940986108572679e-01,-1.216021769267181529e-01,-7.727107227387303157e-01,-1.164875348592739224e+00,1.148886683738508330e+00,2.784065275830306385e-01,-7.488279282563994332e-01
-4.766178073041396068e-01,6.742901248308430517e-01,-8.782647660427378433e-01,2.385491964661385467e+00,1.469397557209087601e+00,7.987616169568250157e-01,-2.916001428981980226e-01,2.630056824035547081e+00,-5.040947031165338155e-01,1.089087305894253177e+00
-2.233954821643842514e+00,4.181098721402795038e-01,-4.531329452053564077e-01,-1.696962696205531085e+00,-1.527023290184472248e+00,-1.007032034128037878e+00,5.389986042721031101e-01,-4.499021065136818431e-01,-1.300629967379799634e+00,-2.050023878509102726e+00
-3.843498813912129553e+00,1.215287994923247572e+00,1.160266170149682807e+00,3.335666469308675719e+00,-6.604376927789585849e-01,-2.852370342847925788e-01,9.818706358219383423e-01,3.920587684126279615e-02,-1.416158739761499419e+00,1.410621543944976519e+00
-9.926400186062385167e-01,1.508709900391355330e+00,-1.421881087040142155e+00,8.148986834922882228e-01,-2.482975593126823810e-03,4.247548702403028398e-01,7.822275045934898863e-01,4.471131897130048438e-01,2.536914198024206701e+00,1.805239927149409340e-01
-1.210225342372811541e+00,2.921906610104884061e-01,-5.247768905845702214e-01,-7.200000669966288847e-02,1.069266942816561317e+00,-8.006153899811752073e-01,1.079819620219652387e+00,-2.182867357554217236e+00,2.883101519618361808e-01,-3.787364472231135593e-01
-2.092932569594758263e+00,4.855730169655508854e-01,8.041871338820938409e-01,5.035356677325256491e+00,-1.681938438660086632e-01,1.282981210829157170e+00,4.635227113857091907e-02,-7.552426415564633677e-01,1.391619729156342300e-01,-1.308171117853187182e+00
-2.570338176079209891e-01,7.912188203460026603e-01,-8.942625494447165035e-01,3.232037932886174580e+00,2.379246597454258705e+00,1.847414019823390596e+00,-2.298999430315641912e-01,6.889461825173528453e-01,-6.292168510339257725e-01,4.396181122844199374e-01
-1.166958387704731814e+00,8.580945621321820482e-01,-8.543218748093468484e-01,8.219340494087764570e-01,7.499450831567854303e-01,-8.364688793505851983e-02,1.926554635313957764e+00,-1.471741541219743432e+00,-4.133013066453932183e-01,-5.089668349633530431e-01
1.292227713282054324e+00,6.188340726368826150e-01,-2.544210080766730719e+00,-1.113002244752298253e+00,3.370304035394666275e+00,-1.231050022741324357e+00,-1.285655962065268276e-01,8.536369770850880112e-01,-7.277516838860478288e-01,-1.262911165262533587e-02
-1.301801731670511497e+00,1.906399551333822329e+00,-1.468511311847256584e+00,-5.265252300245542028e-01,2.526926528482298373e+00,4.544115993062357028e-01,5.498104050925418651e-01,-5.179763784193508469e-01,-2.412361700365983186e+00,-4.469912972784974570e-01
-1.638848418218052938e+00,1.078971658046246951e+00,-5.890400801420411225e-01,1.999498224324344209e+00,-3.489567949598759711e-02,2.069475391670814179e+00,-9.394243186159421111e-01,-1.052124167038152924e+00,2.036963058802589710e-01,7.131192095024281585e-03
-1.731443036331990593e+00,-2.123335478254473330e-01,-1.970438548397790424e-01,-3.381664463143274624e-02,-1.191813675818653273e+00,-6.870504020425381997e-01,-1.558200420469064637e-02,-1.647448529127537309e-01,3.724843869882257796e-01,4.417797154994524966e-01
-2.411753015008756940e+00,4.500346085072944868e-01,5.736519546530780556e-01,3.068914112647338932e+00,-3.625416005887482918e-01,-1.082960286842948205e+00,6.957065866433737034e-01,-2.200885284266095587e-01,-6.384267062657911218e-01,1.045045617865140608e+00
-1.403970793248745741e+00,1.327617259668414595e+00,-9.784008633179759329e-01,1.220866838141041910e+00,8.753163406860187123e-02,-2.753424036988163723e-02,-3.599655096528708853e-01,-2.629359747477384435e-01,5.287644175586047046e-01,1.829177299551125457e-01
8.567789276266404297e-01,2.985745358754020584e-01,-2.221451872323749299e+00,-1.496072853203101349e+00,1.916393750791373751e+00,6.768316240730085642e-01,-1.826345592615524538e+00,1.130380221309592814e+00,-8.422947892189031061e-02,5.546888627607823308e-01
